id,name,score1,score2
1332,student_1332,65,88
1333,student_1333,73,57
1334,student_1334,69,51
1335,student_1335,78,98
1336,student_1336,75,85
1337,student_1337,57,98
1338,student_1338,83,99
1339,student_1339,77,80
1340,student_1340,98,79
1341,student_1341,89,51
1342,student_1342,60,99
1343,student_1343,74,88
1344,student_1344,97,75
1345,student_1345,82,94
1346,student_1346,79,76
1347,student_1347,56,100
1348,student_1348,95,70
1349,student_1349,77,57
1350,student_1350,73,79
1351,student_1351,96,81
1352,student_1352,93,87
1353,student_1353,98,55
1354,student_1354,79,57
1355,student_1355,88,67
1356,student_1356,68,56
1357,student_1357,84,94
1358,student_1358,97,59
1359,student_1359,77,51
1360,student_1360,58,66
1361,student_1361,86,56
1362,student_1362,85,52
1363,student_1363,99,80
1364,student_1364,93,78
1365,student_1365,99,64
1366,student_1366,54,87
1367,student_1367,88,89
1368,student_1368,90,64
1369,student_1369,50,89
1370,student_1370,96,64
1371,student_1371,99,82
1372,student_1372,83,100
1373,student_1373,96,75
1374,student_1374,62,89
1375,student_1375,72,59
1376,student_1376,82,51
1377,student_1377,73,73
1378,student_1378,68,92
1379,student_1379,69,78
1380,student_1380,61,83
1381,student_1381,66,55
1382,student_1382,58,70
1383,student_1383,63,88
1384,student_1384,99,97
1385,student_1385,85,52
1386,student_1386,91,85
1387,student_1387,95,100
1388,student_1388,51,64
1389,student_1389,52,68
1390,student_1390,59,62
1391,student_1391,50,78
1392,student_1392,95,73
1393,student_1393,99,55
1394,student_1394,69,61
1395,student_1395,88,89
1396,student_1396,86,64
1397,student_1397,50,99
1398,student_1398,79,72
1399,student_1399,66,73
1400,student_1400,58,65
1401,student_1401,76,87
1402,student_1402,65,74
1403,student_1403,52,52
1404,student_1404,62,88
1405,student_1405,63,79
1406,student_1406,74,89
1407,student_1407,86,52
1408,student_1408,56,52
1409,student_1409,68,77
1410,student_1410,85,99
1411,student_1411,78,87
1412,student_1412,56,96
1413,student_1413,90,93
1414,student_1414,79,98
1415,student_1415,86,62
1416,student_1416,63,98
1417,student_1417,97,58
1418,student_1418,97,69
1419,student_1419,79,88
1420,student_1420,71,100
1421,student_1421,96,90
1422,student_1422,55,94
1423,student_1423,60,60
1424,student_1424,84,92
1425,student_1425,61,58
1426,student_1426,66,82
1427,student_1427,83,61
1428,student_1428,85,88
1429,student_1429,83,69
1430,student_1430,57,59
1431,student_1431,66,81
1432,student_1432,64,76
1433,student_1433,56,71
1434,student_1434,62,56
1435,student_1435,70,65
1436,student_1436,96,58
1437,student_1437,63,65
1438,student_1438,61,83
1439,student_1439,54,64
1440,student_1440,54,56
1441,student_1441,51,64
1442,student_1442,76,50
1443,student_1443,100,100
1444,student_1444,87,74
1445,student_1445,97,61
1446,student_1446,77,69
1447,student_1447,84,53
1448,student_1448,73,66
1449,student_1449,67,64
1450,student_1450,59,97
1451,student_1451,80,99
1452,student_1452,77,100
1453,student_1453,83,68
1454,student_1454,76,87
1455,student_1455,50,77
1456,student_1456,89,59
1457,student_1457,66,55
1458,student_1458,75,67
1459,student_1459,83,67
1460,student_1460,94,99
1461,student_1461,68,77
1462,student_1462,86,92
1463,student_1463,62,58
1464,student_1464,97,73
1465,student_1465,64,73
1466,student_1466,60,77
1467,student_1467,95,96
1468,student_1468,75,95
1469,student_1469,98,77
1470,student_1470,61,60
1471,student_1471,78,56
1472,student_1472,95,84
1473,student_1473,69,81
1474,student_1474,71,82
1475,student_1475,94,66
1476,student_1476,56,57
1477,student_1477,93,69
1478,student_1478,50,80
1479,student_1479,84,60
1480,student_1480,76,79
1481,student_1481,75,50
1482,student_1482,97,71
1483,student_1483,91,91
1484,student_1484,73,50
1485,student_1485,87,68
1486,student_1486,60,60
1487,student_1487,96,56
1488,student_1488,90,92
1489,student_1489,72,88
1490,student_1490,57,86
1491,student_1491,52,71
1492,student_1492,52,100
1493,student_1493,86,80
1494,student_1494,76,88
1495,student_1495,90,75
1496,student_1496,85,85
1497,student_1497,92,80
1498,student_1498,100,59
1499,student_1499,93,94
1500,student_1500,94,54
1501,student_1501,88,91
1502,student_1502,73,97
1503,student_1503,81,81
1504,student_1504,97,65
1505,student_1505,81,84
1506,student_1506,81,64
1507,student_1507,65,74
1508,student_1508,64,56
1509,student_1509,97,80
1510,student_1510,90,96
1511,student_1511,68,91
1512,student_1512,83,85
1513,student_1513,69,77
1514,student_1514,79,99
1515,student_1515,95,89
1516,student_1516,89,61
1517,student_1517,84,50
1518,student_1518,86,91
1519,student_1519,58,77
1520,student_1520,55,63
1521,student_1521,54,73
1522,student_1522,96,93
1523,student_1523,55,92
1524,student_1524,59,73
1525,student_1525,92,59
1526,student_1526,76,97
1527,student_1527,62,54
1528,student_1528,56,84
1529,student_1529,89,92
1530,student_1530,59,58
1531,student_1531,89,90
1532,student_1532,77,83
1533,student_1533,68,91
1534,student_1534,56,62
1535,student_1535,67,59
1536,student_1536,51,83
1537,student_1537,80,64
1538,student_1538,92,78
1539,student_1539,73,87
1540,student_1540,75,60
1541,student_1541,80,85
1542,student_1542,63,59
1543,student_1543,50,54
1544,student_1544,97,85
1545,student_1545,67,94
1546,student_1546,93,78
1547,student_1547,69,65
1548,student_1548,58,93
1549,student_1549,53,83
1550,student_1550,96,95
1551,student_1551,59,88
1552,student_1552,95,93
1553,student_1553,52,57
1554,student_1554,77,90
1555,student_1555,78,99
1556,student_1556,90,76
1557,student_1557,94,74
1558,student_1558,63,60
1559,student_1559,87,50
1560,student_1560,68,85
1561,student_1561,50,81
1562,student_1562,93,74
1563,student_1563,73,100
1564,student_1564,61,60
1565,student_1565,72,95
1566,student_1566,85,83
1567,student_1567,100,98
1568,student_1568,62,71
1569,student_1569,86,66
1570,student_1570,77,68
1571,student_1571,53,53
1572,student_1572,92,76
1573,student_1573,63,50
1574,student_1574,63,98
1575,student_1575,54,90
1576,student_1576,57,65
1577,student_1577,61,77
1578,student_1578,67,84
1579,student_1579,59,62
1580,student_1580,96,86
1581,student_1581,72,55
1582,student_1582,80,75
1583,student_1583,84,96
1584,student_1584,90,51
1585,student_1585,85,83
1586,student_1586,54,74
1587,student_1587,60,95
1588,student_1588,50,85
1589,student_1589,88,98
1590,student_1590,52,63
1591,student_1591,66,73
1592,student_1592,58,82
1593,student_1593,90,64
1594,student_1594,73,58
1595,student_1595,70,54
1596,student_1596,77,87
1597,student_1597,90,91
1598,student_1598,80,67
1599,student_1599,67,59
1600,student_1600,61,100
1601,student_1601,64,100
1602,student_1602,57,63
1603,student_1603,97,80
1604,student_1604,50,62
1605,student_1605,68,75
1606,student_1606,57,95
1607,student_1607,51,65
1608,student_1608,76,91
1609,student_1609,58,72
1610,student_1610,83,74
1611,student_1611,64,50
1612,student_1612,68,95
1613,student_1613,99,64
1614,student_1614,86,78
1615,student_1615,88,86
1616,student_1616,73,54
1617,student_1617,81,78
1618,student_1618,57,56
1619,student_1619,89,85
1620,student_1620,68,93
1621,student_1621,77,67
1622,student_1622,52,74
1623,student_1623,72,65
1624,student_1624,100,67
1625,student_1625,83,65
1626,student_1626,73,81
1627,student_1627,100,72
1628,student_1628,90,68
1629,student_1629,78,100
1630,student_1630,100,62
1631,student_1631,85,92
1632,student_1632,90,54
1633,student_1633,69,62
1634,student_1634,86,81
1635,student_1635,75,51
1636,student_1636,92,80
1637,student_1637,54,68
1638,student_1638,88,80
1639,student_1639,59,68
1640,student_1640,91,57
1641,student_1641,54,73
1642,student_1642,99,60
1643,student_1643,50,55
1644,student_1644,90,68
1645,student_1645,63,84
1646,student_1646,96,97
1647,student_1647,83,62
1648,student_1648,60,69
1649,student_1649,88,58
1650,student_1650,75,77
1651,student_1651,52,61
1652,student_1652,74,87
1653,student_1653,61,51
1654,student_1654,62,80
1655,student_1655,63,78
1656,student_1656,79,92
1657,student_1657,70,72
1658,student_1658,56,72
1659,student_1659,72,75
1660,student_1660,54,70
1661,student_1661,94,80
1662,student_1662,54,64
1663,student_1663,94,95
1664,student_1664,52,86
1665,student_1665,81,60
1666,student_1666,74,99
1667,student_1667,68,51
1668,student_1668,93,70
1669,student_1669,98,66
1670,student_1670,93,53
1671,student_1671,97,97
1672,student_1672,74,75
1673,student_1673,65,88
1674,student_1674,56,83
1675,student_1675,79,99
1676,student_1676,65,75
1677,student_1677,59,67
1678,student_1678,89,56
1679,student_1679,83,67
1680,student_1680,50,70
1681,student_1681,66,64
1682,student_1682,64,57
1683,student_1683,60,88
1684,student_1684,56,57
1685,student_1685,80,66
1686,student_1686,99,69
1687,student_1687,81,58
1688,student_1688,59,83
1689,student_1689,80,64
1690,student_1690,93,56
1691,student_1691,90,76
1692,student_1692,100,80
1693,student_1693,94,98
1694,student_1694,53,65
1695,student_1695,57,78
1696,student_1696,90,52
1697,student_1697,87,65
1698,student_1698,63,67
1699,student_1699,68,56
1700,student_1700,52,76
1701,student_1701,88,50
1702,student_1702,78,67
1703,student_1703,90,70
1704,student_1704,80,62
1705,student_1705,87,54
1706,student_1706,78,67
1707,student_1707,60,96
1708,student_1708,55,64
1709,student_1709,87,61
1710,student_1710,93,58
1711,student_1711,85,64
1712,student_1712,64,86
1713,student_1713,93,86
1714,student_1714,74,62
1715,student_1715,81,66
1716,student_1716,64,97
1717,student_1717,99,77
1718,student_1718,64,84
1719,student_1719,79,78
1720,student_1720,75,51
1721,student_1721,88,57
1722,student_1722,68,99
1723,student_1723,55,96
1724,student_1724,82,75
1725,student_1725,71,94
1726,student_1726,79,94
1727,student_1727,51,77
1728,student_1728,86,68
1729,student_1729,50,65
1730,student_1730,91,70
1731,student_1731,56,70
1732,student_1732,88,63
1733,student_1733,85,79
1734,student_1734,83,80
1735,student_1735,81,87
1736,student_1736,87,91
1737,student_1737,92,51
1738,student_1738,79,61
1739,student_1739,74,52
1740,student_1740,53,87
1741,student_1741,83,74
1742,student_1742,81,94
1743,student_1743,95,57
1744,student_1744,81,57
1745,student_1745,99,91
1746,student_1746,77,93
1747,student_1747,79,69
1748,student_1748,54,100
1749,student_1749,88,86
1750,student_1750,62,96
1751,student_1751,88,58
1752,student_1752,79,57
1753,student_1753,51,52
1754,student_1754,71,73
1755,student_1755,92,90
1756,student_1756,99,75
1757,student_1757,67,65
1758,student_1758,74,50
1759,student_1759,68,57
1760,student_1760,63,73
1761,student_1761,86,92
1762,student_1762,55,62
1763,student_1763,57,98
1764,student_1764,97,81
1765,student_1765,99,87
1766,student_1766,54,62
1767,student_1767,96,56
1768,student_1768,81,62
1769,student_1769,61,87
1770,student_1770,51,65
1771,student_1771,99,99
1772,student_1772,58,77
1773,student_1773,82,67
1774,student_1774,86,63
1775,student_1775,97,63
1776,student_1776,50,63
1777,student_1777,87,86
1778,student_1778,52,76
1779,student_1779,96,85
1780,student_1780,71,90
1781,student_1781,64,65
1782,student_1782,74,66
1783,student_1783,68,83
1784,student_1784,58,83
1785,student_1785,79,99
1786,student_1786,76,81
1787,student_1787,75,74
1788,student_1788,69,64
1789,student_1789,96,99
1790,student_1790,62,87
1791,student_1791,69,63
1792,student_1792,58,60
1793,student_1793,60,52
1794,student_1794,68,91
1795,student_1795,70,100
1796,student_1796,86,72
1797,student_1797,92,86
1798,student_1798,52,61
1799,student_1799,100,88
1800,student_1800,53,97
1801,student_1801,65,62
1802,student_1802,73,93
1803,student_1803,51,60
1804,student_1804,70,80
1805,student_1805,70,70
1806,student_1806,51,56
1807,student_1807,51,75
1808,student_1808,93,79
1809,student_1809,79,92
1810,student_1810,68,94
1811,student_1811,80,95
1812,student_1812,95,55
1813,student_1813,70,75
1814,student_1814,87,74
1815,student_1815,96,81
1816,student_1816,64,75
1817,student_1817,93,89
1818,student_1818,70,99
1819,student_1819,100,84
1820,student_1820,99,78
1821,student_1821,99,94
1822,student_1822,90,56
1823,student_1823,92,95
1824,student_1824,66,72
1825,student_1825,69,98
1826,student_1826,90,93
1827,student_1827,62,57
1828,student_1828,88,64
1829,student_1829,91,60
1830,student_1830,79,99
1831,student_1831,71,58
1832,student_1832,76,55
1833,student_1833,97,90
1834,student_1834,60,100
1835,student_1835,91,91
1836,student_1836,51,96
1837,student_1837,56,94
1838,student_1838,73,76
1839,student_1839,73,55
1840,student_1840,80,73
1841,student_1841,56,85
1842,student_1842,74,60
1843,student_1843,68,62
1844,student_1844,75,72
1845,student_1845,97,87
1846,student_1846,92,71
1847,student_1847,75,74
1848,student_1848,95,77
1849,student_1849,55,78
1850,student_1850,50,68
1851,student_1851,57,56
1852,student_1852,63,89
1853,student_1853,87,94
1854,student_1854,53,90
1855,student_1855,93,98
1856,student_1856,57,68
1857,student_1857,57,78
1858,student_1858,64,71
1859,student_1859,100,75
1860,student_1860,54,54
1861,student_1861,83,93
1862,student_1862,69,71
1863,student_1863,87,93
1864,student_1864,60,90
1865,student_1865,71,65
1866,student_1866,73,69
1867,student_1867,72,57
1868,student_1868,57,80
1869,student_1869,54,88
1870,student_1870,67,60
1871,student_1871,60,63
1872,student_1872,67,65
1873,student_1873,93,94
1874,student_1874,77,53
1875,student_1875,59,88
1876,student_1876,83,73
1877,student_1877,69,63
1878,student_1878,90,81
1879,student_1879,67,58
1880,student_1880,66,82
1881,student_1881,69,89
1882,student_1882,91,50
1883,student_1883,60,80
1884,student_1884,89,89
1885,student_1885,72,98
1886,student_1886,73,91
1887,student_1887,78,99
1888,student_1888,68,78
1889,student_1889,98,70
1890,student_1890,93,72
1891,student_1891,89,52
1892,student_1892,81,97
1893,student_1893,52,97
1894,student_1894,99,56
1895,student_1895,58,91
1896,student_1896,88,97
1897,student_1897,66,56
1898,student_1898,70,62
1899,student_1899,85,68
1900,student_1900,66,86
1901,student_1901,63,75
1902,student_1902,90,61
1903,student_1903,69,89
1904,student_1904,92,63
1905,student_1905,95,86
1906,student_1906,99,50
1907,student_1907,91,57
1908,student_1908,75,95
1909,student_1909,78,66
1910,student_1910,84,68
1911,student_1911,88,81
1912,student_1912,76,50
1913,student_1913,83,80
1914,student_1914,81,75
1915,student_1915,77,71
1916,student_1916,79,85
1917,student_1917,79,96
1918,student_1918,89,71
1919,student_1919,100,82
1920,student_1920,82,97
1921,student_1921,99,55
1922,student_1922,77,90
1923,student_1923,86,51
1924,student_1924,55,78
1925,student_1925,99,59
1926,student_1926,88,97
1927,student_1927,79,87
1928,student_1928,63,83
1929,student_1929,66,80
1930,student_1930,60,82
1931,student_1931,83,92
1932,student_1932,57,94
1933,student_1933,71,61
1934,student_1934,52,57
1935,student_1935,59,92
1936,student_1936,80,64
1937,student_1937,89,52
1938,student_1938,72,63
1939,student_1939,79,65
1940,student_1940,70,75
1941,student_1941,90,89
1942,student_1942,53,83
1943,student_1943,53,63
1944,student_1944,63,57
1945,student_1945,50,72
1946,student_1946,97,87
1947,student_1947,63,96
1948,student_1948,66,81
1949,student_1949,55,92
1950,student_1950,50,54
1951,student_1951,73,83
1952,student_1952,69,81
1953,student_1953,73,74
1954,student_1954,89,56
1955,student_1955,85,68
1956,student_1956,58,98
1957,student_1957,55,70
1958,student_1958,94,86
1959,student_1959,74,95
1960,student_1960,66,65
1961,student_1961,87,52
1962,student_1962,81,55
1963,student_1963,51,53
1964,student_1964,93,61
